Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Sudaruna,3,0.8,Name/epithet requiring verification,sacred_place,"elled. I. In Jaaannatha Temple at Puri the four images, viz. Jagannltha, Balabhadra, Subhadrl and Su...",Part 5,Page 37,2.4000000000000004,S
Suddharudra,3,0.8,Name/epithet requiring verification,divine_epithet,"s, incense, lights and 0Ll1er things one is honoured in Sivaloka. • Thus, 0 king, the ex(;ellent Sud...",Part 15,Page 166,2.4000000000000004,S
Suddhesvara,3,0.8,Name/epithet requiring verification,divine_epithet,"that destroys all the sins, on the south- ern bank of Narmada. • It is well known as Siddhesvara (Su...",Part 15,Page 165,2.4000000000000004,S
Sudharma,3,0.8,Name/epithet requiring verification,divine_epithet,"ins. Formerly Devas, Sages, Gandharvas, Carai:ias and Guhyakas were seated in the divine assembly Su...",Part 13,Page 68,2.4000000000000004,S
Sudharmi,3,0.8,Name/epithet requiring verification,divine_epithet,"sa and went to their respective places quickly. 34. lndra, the supreme lord of all powers, went to S...",Part 9,Page 25,2.4000000000000004,S
Suhotra,3,0.8,Name/epithet requiring verification,divine_epithet,"the propagator of the Saiva cult was Rudra himself. Thereafter, the following: Sutara. Tara.Q.a, Suh...",Part 2,Page 360,2.4000000000000004,S
SukarQa,3,0.8,Name/epithet requiring verification,divine_epithet,"er). Therefore:, come along. You are free from the curse, 0 Sukarr,a, ascend to heaven."" Thereupon S...",Part 8,Page 75,2.4000000000000004,S
Sulesa,3,0.8,Name/epithet requiring verification,divine_epithet,ent out along with the Trident because he was de- sirous of seeing the great Lord. The Silla became ...,Part 12,Page 162,2.4000000000000004,S
SundaPu,3,0.8,Name/epithet requiring verification,divine_epithet,"S02 SundaPu,.. all pleasures. 0 goddess, it brings about worldly pleasures as well as liberation (fr...",Part 13,Page 313,2.4000000000000004,S
Suryaloka,3,0.8,Name/epithet requiring verification,divine_epithet,"Lord of the earth, he shall never be a victim of acute misery. 0 excellent king, he will stay in Sur...",Part 15,Page 240,2.4000000000000004,S
Sutas,3,0.8,Name/epithet requiring verification,divine_epithet,hatever great deeds the highly mighty Prthu performed (in future) were composed by the eulogizing Su...,Part 20,Page 360,2.4000000000000004,S
Svayambhu,3,0.8,Name/epithet requiring verification,divine_epithet,"s been spoken of by me, 0 Marka.Q.9eya. There the Goddess is Svayam.bhuvi and the supreme Lord is Sv...",Part 3,Page 105,2.4000000000000004,S
Sutlej,3,0.8,Name/epithet requiring verification,divine_epithet,", Reva, Yamuna. Tapati (Tapti in north Maharashtra), Candrabhaga (Chinab), Vipasa (Bias), Satadru (S...",Part 7,Page 277,2.4000000000000004,S
Suvisinis,3,0.8,Name/epithet requiring verification,proper_noun,gent devotee should worship Mitangi with vocal and instrumental music. 148. He shall also worship Su...,Part 9,Page 130,2.4000000000000004,S
Svamipufkarioi,3,0.8,Name/epithet requiring verification,divine_epithet,the Mountain Niriya\}a se;kiug the vision of Govinda. 28. On its lofty peak he saw the auspicious Sv...,Part 4,Page 221,2.4000000000000004,S
SkandaPurlqa,3,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"166 SkandaPurlqa account of your Mansion (built) at the instance of the Four-faced Lord, so also in ...",Part 5,Page 175,2.4000000000000004,S
SkandaPurf,3,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,22 SkandaPurf{Ja 43. With his divine vision Hari espied the universe and went to Vi~ili. With the mi...,Part 6,Page 33,2.4000000000000004,S
SIXTYrwo,3,0.8,Name/epithet requiring verification,divine_epithet,". If listened to, it becomes conducive to the destruction of sins ·1nd increase of piety. CHAPTER SI...",Part 19,Page 279,2.4000000000000004,S
Sivl,3,0.8,Name/epithet requiring verification,proper_noun,"ng a thousand golden lotuses with him, he went with great devotion to worship Siva accompanied by Si...",Part 6,Page 204,2.4000000000000004,S
Slan,3,0.8,Name/epithet requiring verification,divine_epithet,"144 Slan,da P11rar,a got into an excellent aerial chariot attended by divine damsels. He bowed down ...",Part 8,Page 155,2.4000000000000004,S
Sleantla,3,0.8,Name/epithet requiring verification,divine_epithet,"42 Sleantla Pura'l)a SaMha said: 35-37. 0 Lord, if you are pleased, if you wish to grant me a boon, ...",Part 16,Page 53,2.4000000000000004,S
Sllagrlma,3,0.8,Name/epithet requiring verification,proper_noun,. present in the circular line in the Sillagrima stone. Hence by all mean11 one should worship the S...,Part 6,Page 74,2.4000000000000004,S
Slulntla,3,0.8,Name/epithet requiring verification,divine_epithet,"664 Slulntla Punit&G Th, sag,, saitl: 16. 0 Lord, 0 most excellent one among Suras ! A river destruc...",Part 20,Page 303,2.4000000000000004,S
Slunula,3,0.8,Name/epithet requiring verification,divine_epithet,"orrect name is 'Mus,4ira-Svimi' and it was one of the great temples of the Sun-god. Studies in tlu S...",Part 12,Page 160,2.4000000000000004,S
Smarahara,3,0.8,Name/epithet requiring verification,divine_epithet,"ed in Kasi, who constitute the- glory of salvation unto those who bow down, are remembered bv Lord S...",Part 10,Page 521,2.4000000000000004,S
Somanandi,3,0.8,Name/epithet requiring verification,divine_epithet,"at certainly tri- umphs over fate, the Lord sent five Gai:ias of great impetuosity. 53. They were So...",Part 11,Page 32,2.4000000000000004,S
Sona,3,0.8,Name/epithet requiring verification,divine_epithet,"e deity with offerings of scents and flowlrs, different kinds of food offerings and with charming So...",Part 17,Page 69,2.4000000000000004,S
Sonia,3,0.8,Name/epithet requiring verification,divine_epithet,tes the worlds after receiving the boon from Mahesvara. That Lord of Devas became manifest only to S...,Part 19,Page 149,2.4000000000000004,S
Sivadharmas,3,0.8,Name/epithet requiring verification,divine_epithet,tually the great- ness of Linga. So also lord Skanda and those others who bear his names. All the Si...,Part 1,Page 55,2.4000000000000004,S
Sivaliliga,3,0.8,Name/epithet requiring verification,proper_noun,itorious and it surpasses the austerities extending over crores of Kalpas. 15. If the worship of Siv...,Part 9,Page 259,2.4000000000000004,S
Sivapada,3,0.8,Name/epithet requiring verification,divine_epithet,"It was bowed down to by all the Devas. Since the Lord pressed with his foot, the place is called Siv...",Part 12,Page 157,2.4000000000000004,S
Srikaa,3,0.8,Name/epithet requiring verification,divine_epithet,"IIl.i.13.30-40 89 you, to Sarhbhu. 0 Srikaa:-aiha, 0 lord of Umi, 0 trident-bearing lord, 0 destroye...",Part 8,Page 100,2.4000000000000004,S
Sridevi,3,0.8,Name/epithet requiring verification,proper_noun,"e-vi. 132 Prayiga, 184 pres1dmg deny of the holy place Dharmiral)ya, 171 pnde, 33 procedure of Sride...",Part 9,Page 416,2.4000000000000004,S
Sriddhadeva,3,0.8,Name/epithet requiring verification,divine_epithet,"tor of the world of the departed), to Hari, to the son of Ravi, to the brother of K.alindi, to the S...",Part 12,Page 125,2.4000000000000004,S
Srimita,3,0.8,Name/epithet requiring verification,divine_epithet,"cts the abode of the Brihmai,as for their welfare. 21. This Goddess Palayati is the family deity Sri...",Part 9,Page 118,2.4000000000000004,S
Sravaoa,3,0.8,Name/epithet requiring verification,proper_noun,", a devotee should worships Suhrdaya, 0 excellent BrahmaJ).a, on the new-moon day in the month of Sr...",Part 2,Page 578,2.4000000000000004,S
Srimukha,3,0.8,Name/epithet requiring verification,divine_epithet,"rity, very difficult f9r people having no control over themselves. Further a devotee should visit Sr...",Part 20,Page 117,2.4000000000000004,S
Sripuru,3,0.8,Name/epithet requiring verification,divine_epithet,grants salvation to all living creatures who visit (the Lord). 31. 0 king. I spent a year there in S...,Part 5,Page 42,2.4000000000000004,S
Srisomesvara,3,0.8,Name/epithet requiring verification,divine_epithet,"tri, the divine lady, came to the holy spot ~ of Prabhisa o~ the peak of Krtasmara to the cast of Sr...",Part 20,Page 88,2.4000000000000004,S
Srngireivara,3,0.8,Name/epithet requiring verification,proper_noun,"ng with a Gopi (a cowherd lass) performed s,;,.pra as per procedure. S. He is thereby (known as) Srn...",Part 20,Page 402,2.4000000000000004,S
Stabilise,3,0.8,Name/epithet requiring verification,divine_epithet,"ings, is sinking down, highly distressed due to · the excess of burden. 0 Hr•ikesa, raise her up. St...",Part 15,Page 208,2.4000000000000004,S
Stambhesvara,3,0.8,Name/epithet requiring verification,divine_relation,apeya (sacrifice). He then rejoices in the abode of Rudra. 15• l 6. If any sinless person worships S...,Part 2,Page 301,2.4000000000000004,S
Sthal,3,0.8,Name/epithet requiring verification,divine_epithet,he battlefield. 32-38. The army was killed by the excellent warriors of gods who had resorted to Sth...,Part 12,Page 158,2.4000000000000004,S
Sthalaka,3,0.8,Name/epithet requiring verification,divine_epithet,"iewing the city for ever. 67-68. On being told thus by them, the Lord remained for ever in this Stha...",Part 20,Page 336,2.4000000000000004,S
SouJ,3,0.8,Name/epithet requiring verification,proper_noun,tion and single-minded devotion for the sake of liberation fron1 the bondage of Pa.fu (individual So...,Part 2,Page 378,2.4000000000000004,S
Spigi,3,0.8,Name/epithet requiring verification,divine_relation,lahala and the name is Ekak1a ('One-eyed'). 193. Padma worships a Linga made of the poison named Spi...,Part 2,Page 125,2.4000000000000004,S
Srama,3,0.8,Name/epithet requiring verification,divine_epithet,"e eight Vasus are: Apa, Dhruva, Soma, Ohara, Anala, Anila, Pratyf1~a and Prabhasa. Vaidai:icJya, Sra...",Part 19,Page 136,2.4000000000000004,S
Subhadrii,3,0.8,Name/epithet requiring verification,divine_epithet,"ages, the Lord still dwells there for the sake of helping the world. He is accompanied by Bala and S...",Part 5,Page 28,2.4000000000000004,S
Sthavira,3,0.8,Name/epithet requiring verification,divine_epithet,V.i.31.86-V.i.32. 7 125 86-90. It was worshipped by Brahma formerly. The deity is called Sthavira Vi...,Part 12,Page 134,2.4000000000000004,S
Sthalesvara,3,0.8,Name/epithet requiring verification,proper_noun,alls into the status (category) of a lower being. 83. Another great Liriga has appeared here from St...,Part 11,Page 205,2.4000000000000004,S
Sumukhesa,3,0.8,Name/epithet requiring verification,divine_epithet,"med Sumukha, one is rid of all sins. 26. By taking the holy dip in Pilipila Tirtha and visiting Sumu...",Part 11,Page 46,2.4000000000000004,S
Sumedhi,3,0.8,Name/epithet requiring verification,divine_epithet,etter than the previous one with the favour of the goddess. 91. He gave his daughter Simavati to Sum...,Part 9,Page 329,2.4000000000000004,S
Sult,3,0.8,Name/epithet requiring verification,divine_epithet,"rfu] magnificence'), Kami ('Lover'), Niravadya ('Blameless'), Nidhtprada ('Bestower of treasure'), S...",Part 3,Page 60,2.4000000000000004,S
Sulocana,3,0.8,Name/epithet requiring verification,divine_epithet,"Bhu~ana (Ornament) 86. Marut (Wind-god) 87. Siirya 88. Mai,iratna (The jewel of jewels) 89. Sulocana...",Part 12,Page 145,2.4000000000000004,S
Simbiditya,3,0.8,Name/epithet requiring verification,divine_epithet,"of Sim.biditya 1-4. Thereafter, 0 great goddess, a pilgrim should go to the excellent shrine of Simb...",Part 20,Page 317,2.4000000000000004,S
Sindha,3,0.8,Name/epithet requiring verification,sacred_place,Molasthina-Multan. Formerly famous for the Swi-temple. 11. Yavana Dria-Probably the Arab Kiqdom in S...,Part 2,Page 338,2.4000000000000004,S
Sinivali,3,0.8,Name/epithet requiring verification,divine_epithet,great concentration and mental purity gave the three worlds as Dak~tJa. 79. The divine Goddesses Sin...,Part 12,Page 115,2.4000000000000004,S
Sirilha,3,0.8,Name/epithet requiring verification,divine_epithet,"g holy dip in Narmada, in Sarasvati and in Gautami (Godavari) when Guru (Jupiter) is in the Zodiac S...",Part 11,Page 312,2.4000000000000004,S
Sirilhika,3,0.8,Name/epithet requiring verification,divine_epithet,"way, Lord Siirya is the most excellent of all luminaries, why is he swallowed by Rahu, the son of Si...",Part 19,Page 118,2.4000000000000004,S
Sitika,3,0.8,Name/epithet requiring verification,divine_epithet,"atma Mantra (the Mantra of spiritual efficacy): 124-125 ""Orn, obeisance to the Lord of Devas, to Sit...",Part 19,Page 190,2.4000000000000004,S
Sitl,3,0.8,Name/epithet requiring verification,divine_epithet,"d- ing deity of Agriculture. In Va/asaneyl Samhlta XII.69-72 Sita ea furrow) is personified. Here, S...",Part 1,Page 66,2.4000000000000004,S
SiUa,3,0.8,Name/epithet requiring verification,divine_epithet,"s ascetics and lead celibate life, see Sankara, Hara, Mahesvara, the Lord of Devas always wearing Si...",Part 12,Page 48,2.4000000000000004,S
Siddhya,3,0.8,Name/epithet requiring verification,divine_epithet,"day when she is adored by men, she fulfills the hopes and ambitions of the suppliants. This deity Si...",Part 11,Page 189,2.4000000000000004,S
Sihari,3,0.8,Name/epithet requiring verification,divine_epithet,"first and Bharadvaja is the second. Bhrgu, Cyavana, Apnavina, Aurva, and Purodhasa are the Sages. Si...",Part 9,Page 230,2.4000000000000004,S
Sihuri,3,0.8,Name/epithet requiring verification,divine_epithet,"as well as on behalf of others. Hand- some and pot-bellied, they are well-behaved and far-sighted. S...",Part 9,Page 240,2.4000000000000004,S
Siirupya,3,0.8,Name/epithet requiring verification,sacred_place,"s half the seat of Siva. The man who joyously makes the temple of Rimeivara with silver, attains Sii...",Part 8,Page 294,2.4000000000000004,S
Siivitra,3,0.8,Name/epithet requiring verification,divine_epithet,", tbe Sun-god, as its deity) adorned with a mass of meteors. 49. When the blazing supreme missile Si...",Part 2,Page 157,2.4000000000000004,S
Sildra,3,0.8,Name/epithet requiring verification,proper_noun,ave the sacred marks on his forehead. chest and the arms; a Vaijya on his forehead and chest and a S...,Part 6,Page 216,2.4000000000000004,S
Silrya,3,0.8,Name/epithet requiring verification,divine_epithet,deity at this holy place. 65. The place all round extending to a Gavyuti (S Kilometres) is named Sil...,Part 20,Page 274,2.4000000000000004,S
Simanta,3,0.8,Name/epithet requiring verification,divine_epithet,"red in all auspicious activities, on the oc- casion of marriage, investiture with sacred thread and ...",Part 9,Page 118,2.4000000000000004,S
Sfita,3,0.8,Name/epithet requiring verification,divine_epithet,ther Tirthas in the three worlds come there in the afternoon.• The sages asked: 4-S. 0 holy lord Sfi...,Part 4,Page 152,2.4000000000000004,S
Sfua,3,0.8,Name/epithet requiring verification,divine_epithet,"d he instal the miraculous Linga of the Lord? 6. On hearing this utterance of the Pot-born One, 0 Sf...",Part 11,Page 361,2.4000000000000004,S
Siddhak,3,0.8,Name/epithet requiring verification,divine_epithet,"present in Bhrguqetra, the holy Siddhaqetra. 'Goddess Camui;ic;la remained stationed there in the Si...",Part 15,Page 202,2.4000000000000004,S
Siddharilbika,3,0.8,Name/epithet requiring verification,divine_epithet,"it. 61-68. The sea trembled. It thought, 'How can I kill him?' Thereupon, Siddha Mother (goddess Sid...",Part 2,Page 555,2.4000000000000004,S
Siddhavata,3,0.8,Name/epithet requiring verification,divine_epithet,"ttika, Lola in Utpalavartaka, Subhadra in the Sor:ia confluence, Lak,mi considered (the deity) in Si...",Part 15,Page 246,2.4000000000000004,S
Siddhayogisvari,3,0.8,Name/epithet requiring verification,divine_epithet,"s and tawny-coloured and who bestows all Siddhis, with incense, food offerings, lamps etc., in the S...",Part 10,Page 147,2.4000000000000004,S
Siddhu,3,0.8,Name/epithet requiring verification,proper_noun,"d, that the great Tirtha well known as Siddhesvara on the southern bank of Narmadi was created by Si...",Part 15,Page 139,2.4000000000000004,S
Sunandi,4,0.6,Name/epithet requiring verification,proper_noun,"ujanma1 559 Sulc.anyi 659, 640 Sukanyisaras 648 Sukirti !156 Suk.la 51!1 Sultreivara 246, 596 Sunand...",Part 20,Page 413,2.4,S
Sudarjana,4,0.6,Name/epithet requiring verification,proper_noun,", King Svanaya became delighted in his mind. With a big army he sent his priest, a Brihmai,a named S...",Part 8,Page 117,2.4,S
Sunaka,4,0.6,Name/epithet requiring verification,proper_noun,"the senior excellent Saunaka, Mar:i<Javya, Bhargava, Paingya, Vatsya, Laug~. Gangayana, Giilgeya, Su...",Part 9,Page 194,2.4,S
Sumili,4,0.6,Name/epithet requiring verification,proper_noun,"131,146 Sukak,etra, 360 Suk~Jha. 55 Siikaramukha, 187 Sukan,a, 55, 64 Sukan,i, 41 Sukma, 138 Sumili,...",Part 8,Page 385,2.4,S
Suhaya,4,0.6,Name/epithet requiring verification,proper_noun,"1041, J 20 I Sudresvara 271 Sudri Tirtha 835, 836, 837 Sudyumna 899 Sugriva 396, 397, 404, 406 Suhay...",Part 18,Page 482,2.4,S
Svabhojana,4,0.6,Name/epithet requiring verification,proper_noun,"observance of holy rites, and those who are proud of their (handsome) bodies-all these fall into Sva...",Part 2,Page 323,2.4,S
Syamaka,4,0.6,Name/epithet requiring verification,proper_noun,"436 1253 Svayambhuva 108, 308, 497, 1203 Svetadvipa J 78, 409, 506 Svitri 780 Sweat-born 558 Syamaka...",Part 18,Page 482,2.4,S
Siitas,4,0.6,Name/epithet requiring verification,proper_noun,ly kings were being eulogized by Sutas and Migadhas. They (kings) are glorified with blessings by Si...,Part 20,Page 360,2.4,S
Siketa,4,0.6,Name/epithet requiring verification,proper_noun,"Rukmir,i 1inha. 211 Sigara Kun4a, 197 Sahasra-Candra, 161 Sahasradhiri, 145, 153, 154, 15.5,156 Sike...",Part 7,Page 368,2.4,S
Sikta,4,0.6,Name/epithet requiring verification,proper_noun,"63. From now onwuda, if a man ta• Na holy bath in the pool here in the morning and recites Slvitra S...",Part 17,Page 134,2.4,S
Singular,4,0.6,Name/epithet requiring verification,proper_noun,"Brahman alone that I. TheNominative Singular, 'Sa4inanalf is probably a misprint for the Vocative Si...",Part 9,Page 72,2.4,S
Sipr,4,0.6,Name/epithet requiring verification,proper_noun,"acareh ror the Veda 126 ICClarianm■rk 76 seer or Mlntru 126 lh■de of Dhllrf 115 Sindhu 66, 129 Sipr1...",Part 6,Page 310,2.4,S
Sistra,4,0.6,Name/epithet requiring verification,proper_noun,ing Sandhya rite. He should try to understand the meanings of the Vedic texts and of the different S...,Part 9,Page 50,2.4,S
Sitipura,4,0.6,Name/epithet requiring verification,proper_noun,"sin committed m DhanniraQya, 30 sin of Brihmaf)a-slaughter, J 24 sipping, 35, 61 Sita, 156, 159 Siti...",Part 9,Page 417,2.4,S
Sitra,4,0.6,Name/epithet requiring verification,proper_noun,a' (RV X.190.1-3) one should cast that water to one's left on the ground. 2. Cf. Alvalayana Grhya Si...,Part 9,Page 48,2.4,S
SJeanda,4,0.6,Name/epithet requiring verification,proper_noun,"180 SJeanda Pura~ isvam said: 129. , So, I shall tell you about the first Tirtha of great lustre, wh...",Part 19,Page 191,2.4,S
SJranda,4,0.6,Name/epithet requiring verification,proper_noun,"624 SJranda Pura~ By feeding Brihma1,1as always, one gets rid of all sins, mental, verbal or physica...",Part 15,Page 298,2.4,S
SkandaPu,4,0.6,"Related to: Name of the god of war, son of Śiva and Pārvatī",proper_noun,"206 SkandaPu,-IIJa 37-39. On all these seven days, the devotee should take three baths per day. He s...",Part 5,Page 215,2.4,S
Slamda,4,0.6,Name/epithet requiring verification,proper_noun,Slamda Puriir)a shalJ be rid of all his s~ns. He shall redeem a hundred generations of his family. E...,Part 7,Page 117,2.4,S
Smasina,4,0.6,Name/epithet requiring verification,proper_noun,"562 Jaradgaveivara 746 Jitakarman 528 Jvilesvara 625 K Kaikasi 120, 121 Kali Ill KMabhairava Smasina...",Part 20,Page 409,2.4,S
SOdras,4,0.6,Name/epithet requiring verification,proper_noun,e indulge in mixing up_ different castes (through inter- marriage) in Kaliyuga mostly behaving like ...,Part 5,Page 230,2.4,S
Somavira,4,0.6,Name/epithet requiring verification,proper_noun,":.uJas 52!1 Skanda 6 Slc.anda Purii,a 6, 14 Solar calendar 524 Somalc.alpa 557 Somamitha 65!1 Somavi...",Part 20,Page 413,2.4,S
Speedy,4,0.6,Name/epithet requiring verification,proper_noun,o a blow with (his) stick. Dhanada granted him freedom from illness. Lustre was granted by Surya. Sp...,Part 13,Page 304,2.4,S
SRid,4,0.6,Name/epithet requiring verification,proper_noun,VI.144.151-164 The girl SRid: 151. The creator was thinking of (creating) a permanent and pleasing s...,Part 17,Page 204,2.4,S
Srik,4,0.6,Name/epithet requiring verification,proper_noun,"mention in due order the names of their own (origina]) native places. 25-33. They are* Sitipura, Sri...",Part 9,Page 226,2.4,S
Srnga,4,0.6,Name/epithet requiring verification,proper_noun,"ch as affluence. progeny. fan,e. pious mind and activities. They should avoid garlic, meat, beds, Sr...",Part 6,Page 88,2.4,S
Stan,4,0.6,Name/epithet requiring verification,proper_noun,"ps so, he will attain the desired Siddhi. 89. On being told thus she became extremely delighted. Sta...",Part 17,Page 197,2.4,S
Stealthily,4,0.6,Name/epithet requiring verification,proper_noun,. It is the place where penance has been performed by you out of fear of all the Heaven-dwellers. St...,Part 18,Page 228,2.4,S
Sthil,4,0.6,Name/epithet requiring verification,proper_noun,"ruvahasta 118 Staff 257 Stambha 23 Stalhbhattrtha 53,322,510 593 Stllbbbda 3 Stanayitous 123 Sthil}u...",Part 2,Page 599,2.4,S
Subhadraka,4,0.6,Name/epithet requiring verification,proper_noun,re and perform t~e rite of Tarpat;1a to my Pitrs on every New-Moon day in the same manner as this Su...,Part 2,Page 32,2.4,S
Subhaga,4,0.6,Name/epithet requiring verification,proper_noun,"rforming a great penance. In order to protect the hermitage she appointed Satyavati, Kananavasini, S...",Part 3,Page 162,2.4,S
Sucandra,4,0.6,Name/epithet requiring verification,proper_noun,"Srftjayas, 196 1tealin1, 226 stealing gold, 6 stealin1 others' wealth, 186 Sthillaliras, 3 7 Sucandr...",Part 8,Page 385,2.4,S
Surilbha,4,0.6,Name/epithet requiring verification,proper_noun,"eir vehicles, fought and hit each other with volleys of arrows. 9. Gajanana pierced the chest of Sur...",Part 6,Page 153,2.4,S
Suratha,4,0.6,Name/epithet requiring verification,proper_noun,"I Suprabha 338 Supatra 459 Superficial limb 780 Supriya 5!0 Suputrada 528 Surabhi 903, 1101 Suratha ...",Part 18,Page 482,2.4,S
Sutaprada,4,0.6,Name/epithet requiring verification,proper_noun,la 16b Susilaka J I O 1 Susuk~ma 436 Sfna 102 Sutala 131 Sutapa'I 763 Sutaprada Kun<;f.t 529 Sutapra...,Part 18,Page 482,2.4,S
Suvarcas,4,0.6,Name/epithet requiring verification,proper_noun,"yavarcas, Prayer to 571 Su.fanta 117 Su~ravas 12 Su~umna 463 Suta/a 315 Sutanu 42 Sutira 354 Suvarca...",Part 2,Page 600,2.4,S
SUVARt,4,0.6,Name/epithet requiring verification,sacred_place,ed from the three-fold debt and they attain everlasting stay in heaven. THB C0NPLUBNCE OP V~A AND SU...,Part 4,Page 204,2.4,S
Siilabheda,4,0.6,Name/epithet requiring verification,proper_noun,"47, 450, 6.1'0 , . Sukriya (SiikUt) 188 Suki,a (merit) 180 Suk.ta 46 Siila 61, 495, 570, 571 Siilabh...",Part 15,Page 344,2.4,S
Siidhaka,4,0.6,Name/epithet requiring verification,proper_noun,"aya (i.e. the receptacle of undigested food), prepares the juice and converts it into blood. 26. Sii...",Part 2,Page 470,2.4,S
Siddhida,4,0.6,Name/epithet requiring verification,proper_noun,". There are various Devis: Mahamaya and Sati are famous. Kapalamatrka, Arhbika, Sitala, Ekanamsa, Si...",Part 12,Page 302,2.4,S
Siddhasena,4,0.6,Name/epithet requiring verification,proper_noun,"esses honoured Vijaya also who had acquired all fortune, glory and riches. They gave him the name Si...",Part 2,Page 550,2.4,S
Scandalous,4,0.6,Name/epithet requiring verification,proper_noun,"hould (refrain from) other men's wives, other peoplt•'s posse!-t~ions and injury to others. 17. Scan...",Part 11,Page 408,2.4,S
Siitaputra,4,0.6,Name/epithet requiring verification,proper_noun,Vl.191.1-14 799 CHAPTER ONE HUNDRED NINETYONE Occurrence of Evil Omens The sages said: 1-3. 0 Siitap...,Part 18,Page 28,2.4,S
Siilkhya,4,0.6,Name/epithet requiring verification,divine_relation,"iO churned and extracted and it is this, 0 Brahmal}a. It is the essence of Vedas and Upani~ads, of S...",Part 7,Page 359,2.4,S
Suparsva,4,0.6,Name/epithet requiring verification,divine_relation,"t Brihmar,as. Sage Supirsva became agitated (mentally) on account of her penance. He said to her: Su...",Part 8,Page 56,2.4,S
SuntlaPu,4,0.6,Name/epithet requiring verification,sacred_place,"472 SuntlaPu, -,.,., blue, the man goes to the city of Yama in the sixth month. 18. If a man engaged...",Part 10,Page 476,2.4,S
SIXTI,3,0.7,Name/epithet requiring verification,divine_epithet,that place in accor- dance with the injunctions. He shall obtain all desires. CHAPTER TWO HUNDRED SI...,Part 20,Page 258,2.0999999999999996,S
Sudhi,3,0.6,Name/epithet requiring verification,proper_noun,"nd exploits of the incarnations of Hari, 301 strength, 295 study or recatauon of the Vedas, 235 Sudh...",Part 7,Page 375,1.7999999999999998,S
Sucaka,3,0.6,Name/epithet requiring verification,proper_noun,"a 762 Srngeivara 761 Srotriya 556 • Sruta SU Srutairavi 121 Stavarija !185 Subhadri 191, 196 Sucaka ...",Part 20,Page 413,1.7999999999999998,S
Subhavrati,3,0.6,Name/epithet requiring verification,divine_relation,"ing everything such as the house etc. 15. When the father of the girl died, the mother too named Sub...",Part 10,Page 507,1.7999999999999998,S
Subhash,3,0.6,Name/epithet requiring verification,proper_noun,"ber, Warden Road, Mumbai 400 026 120 Royapcllah High Road, Mylapore, Chennai 600 004 Sana~ Plaza, Su...",Part 13,Page 7,1.7999999999999998,S
Subhagi,3,0.6,Name/epithet requiring verification,divine_relation,fflicted by the curse of Laqmi was born on the earth (and later) attained the beautiful form of a Su...,Part 16,Page 350,1.7999999999999998,S
Strangely,3,0.6,Name/epithet requiring verification,divine_relation,"nd reverses the order. (2) In SkP Indra, the ravisher of Cirakari's mother appears as an adviser. St...",Part 2,Page 64,1.7999999999999998,S
StilJ,3,0.6,Name/epithet requiring verification,proper_noun,I know that you are the most excellent one among my ser- vants. You are free from desires and sins. ...,Part 7,Page 90,1.7999999999999998,S
Sthir,3,0.6,Name/epithet requiring verification,proper_noun,"at Madirika, 106 stage of a householder, 44 Sthilipika, 116 Sthiniciras, 237 Sthinamiti, I 09 Sthir,...",Part 9,Page 417,1.7999999999999998,S
Stags,3,0.6,Name/epithet requiring verification,proper_noun,"nary base creature, had the feelings of anger. Mongooses played with serpents and cats with mice. St...",Part 18,Page 61,1.7999999999999998,S
Sublhu,3,0.6,Name/epithet requiring verification,proper_noun,"■pnnl ■euon 41 Snrblint 152 &svrlr.fa s12 Sthlvara 180, 181 SdlhardYara 180 Sublhu 254, 247 Sublhu'1...",Part 13,Page 339,1.7999999999999998,S
Siddhakupa,3,0.6,Name/epithet requiring verification,proper_noun,"Siddhavaia, Siddhimbika, Siddhavinayaka, Siddheya-K~etradhipati (see verse 29), Siddha- saras and Si...",Part 2,Page 304,1.7999999999999998,S
Shndl,3,0.6,Name/epithet requiring verification,proper_noun,4 Pu..-.. varieties of '207 Pu\14ra in lhe shape of die root or Harl 206 Puf.l4ra with I pp 206 Shnd...,Part 6,Page 313,1.7999999999999998,S
Shndal,3,0.6,Name/epithet requiring verification,proper_noun,"244 Shndal'td{M 4. Once, in a previous birth, you were a Brihmar,a at Avantl. You were devoted to vi...",Part 6,Page 255,1.7999999999999998,S
Shnda,3,0.6,Name/epithet requiring verification,proper_noun,amu 275 Ttnwa type 289 text of eighteen thousand verses '187 topics 287 types of listening 289 Shnda...,Part 6,Page 315,1.7999999999999998,S
Sfldras,3,0.6,Name/epithet requiring verification,proper_noun,"n-law. Ladies of noble birth are overwhelmed by uncha~tc ladies. Ascetics arf"" - - ,tfflil'ted by Sf...",Part 18,Page 430,1.7999999999999998,S
Scientific,3,0.6,Name/epithet requiring verification,proper_noun,"e UNESCO Collection of Representatiz1c Works, ,omUy sponsored by the United N,,tions Educational, Sc...",Part 17,Page 7,1.7999999999999998,S
Surupa,3,0.6,Name/epithet requiring verification,sacred_place,"in Campi (Bhagalpur) (Orissa, aroundjaypur on the river Vaitarat;ii); 93. Mahii:rupa in Viraja; Suru...",Part 19,Page 364,1.7999999999999998,S
