Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Saman,36,0.8,Name/epithet requiring verification,divine_epithet,"All the four Vedas stand in the proper order at the side of the Lord. They are called ~k. Yajus, Sam...",Part 6,Page 42,28.8,Sa
Sapphire,36,0.8,Name/epithet requiring verification,divine_epithet,came delighted. They spoke to Lord Brahma thus: The Devas said: 51-54. How did that Lord of Blue Sap...,Part 5,Page 142,28.8,Sa
Silla,35,0.8,Name/epithet requiring verification,divine_epithet,"0 Lord of Siti. After eulogizing thus all the sages became silent, 0 excellent Brihmai:ias. Sri Sill...",Part 8,Page 304,28.0,S
Sauri,34,0.8,Name/epithet requiring verification,divine_epithet,na (getting up rev- erentially) rite in accordance with the injunctions in his branch of Veda. The S...,Part 9,Page 48,27.200000000000003,Sa
Chastiser,34,0.8,Name/epithet requiring verification,divine_epithet,"the armies were being burned all round by the refulgence of the missile, the Slayer of Bala, the Cha...",Part 2,Page 182,27.200000000000003,Cha
Sipri,34,0.8,Name/epithet requiring verification,proper_noun,l have happiness as long as Candra and Surya exist. If men take their holy ablution in the sacred Si...,Part 13,Page 276,27.200000000000003,S
Sindhu,34,0.8,Name/epithet requiring verification,divine_epithet,ree rivers. The following holy Tirthas1 are very difficult of access for holy bath during Karuika: S...,Part 6,Page 77,27.200000000000003,S
Saura,33,0.8,Name/epithet requiring verification,divine_epithet,i. (Thus) he became the Lord of the worlds. J 16. In the northern quarter there is a Ttrtha named Sa...,Part 3,Page 44,26.4,Sa
Srinivasa,33,0.8,Name/epithet requiring verification,divine_epithet,"a, the deity to the south of the Tirtha. He then went to the abode of Venkatesa and bowed down to Sr...",Part 4,Page 158,26.4,S
Savitr,33,0.8,Name/epithet requiring verification,divine_epithet,"d of the chiefs of Devas, obeisance to you; to the lord in the form of consciousness. Obeisance to S...",Part 7,Page 211,26.4,Sa
Saturday,33,0.8,Name/epithet requiring verification,proper_noun,"odied ones. Fortunately this cowherd boy worshipped, albeit without the requisite Mantra, Siva on Sa...",Part 9,Page 290,26.4,Sa
Siantla,32,0.8,Name/epithet requiring verification,divine_epithet,"!24 Siantla Punina . 9. 0 Brihma9a, there is nothing mysteriously surprising in ~ this. The Miyi of ...",Part 10,Page 328,25.6,S
Saptami,31,0.8,Name/epithet requiring verification,divine_epithet,"a rite 982, 988 Saptagodivari 435 "" Sivitri 746, 749, 750, 788, 789, 799, 800, Saptami 671, 956 Sapt...",Part 18,Page 480,24.8,Sa
Satyavati,31,0.8,Name/epithet requiring verification,divine_epithet,"t excellent one- among those c-onversant with Purai:ias, bowed down his head to Vyasa, the son of Sa...",Part 19,Page 14,24.8,Sa
Slumber,30,0.8,Name/epithet requiring verification,divine_epithet,"whose body is touched by the waves of the Ocean of Milk. 13. Orh, salute to the Lord having Yogic Sl...",Part 7,Page 176,24.0,S
Saligrama,30,0.8,Name/epithet requiring verification,proper_noun,"5 Sakuna 161 Sakuni 300 Salagra.ma 1085, 1086, 1105 Salakarman 548 Saligrarna 839, 1046, 1047 Saligr...",Part 18,Page 479,24.0,Sa
Svadha,30,0.8,Name/epithet requiring verification,divine_epithet,"aruaja, Paulomi, Surasa, Si:mhika, Surabhi, Muni, Siddhi, Maya, K$ama, the goddess, Durga, Svaha, Sv...",Part 2,Page 228,24.0,S
Sundara,30,0.8,Name/epithet requiring verification,divine_epithet,and advised her about her righteous duties. 18-21. • 'In the previous Kai pa he was a king named Sun...,Part 7,Page 46,24.0,S
Svargadvara,30,0.8,Name/epithet requiring verification,divine_epithet,"is, Mar:iibhadra brought his son to the place where the Lord of Devas was present to the south of Sv...",Part 13,Page 288,24.0,S
Sattvika,29,0.8,Name/epithet requiring verification,divine_epithet,"When meditated, seen or remembered, the Lord of the universe is always a bestower of salvation on Sa...",Part 5,Page 239,23.200000000000003,Sa
Submarine,29,0.8,Name/epithet requiring verification,proper_noun,Is not Fit for Drinking 180 30. Efficacy of the Worship of Somesvarcl 187 31. The Origin of the Subm...,Part 19,Page 9,23.200000000000003,S
Svetadvipa,29,0.8,Name/epithet requiring verification,divine_epithet,"ain!!d the state of Brahman and have at- tained agelessness and immortality, stay in this domain of ...",Part 7,Page 248,23.200000000000003,S
Suntla,29,0.8,Name/epithet requiring verification,divine_epithet,"694 Suntla Punitaa 2!. On seeing the sage furious, the Lord, the destroyer of the three Puras appeas...",Part 20,Page 333,23.200000000000003,S
Suci,29,0.8,Name/epithet requiring verification,divine_epithet,nk? The boy replied: 80. Devotees of a deity are declared to be of two types: Asuci (impure) and Suc...,Part 2,Page 442,23.200000000000003,S
Sanaiscara,29,0.8,Name/epithet requiring verification,divine_epithet,"at goddess, the pilgrim should pro- ceed to the Liriga well installed by Rahu to the north-west of S...",Part 19,Page 264,23.200000000000003,Sa
Srimiti,29,0.8,Name/epithet requiring verification,divine_relation,"n the case of every son, the worship should be in his presence and not anywhere else. The share of S...",Part 9,Page 247,23.200000000000003,S
Sltanda,29,0.8,Name/epithet requiring verification,divine_epithet,"482 Sltanda Punitia 0 goddess of Devas, this spot became famous as Nigasthina from that time onwards...",Part 20,Page 121,23.200000000000003,S
Sakalya,28,0.8,Name/epithet requiring verification,divine_epithet,"74 Skanda Purlfa Kalyapa said: 63-67. 9 Sakalya, 0 favourite of Hari, 0 holy lord conver- sant with ...",Part 4,Page 83,22.4,Sa
Setumiila,28,0.8,Name/epithet requiring verification,proper_noun,"m have the reputation of being meritorious, sacred and destructive of sins. The pilgrims can go to S...",Part 8,Page 64,22.4,Se
Caturthi,28,0.8,Name/epithet requiring verification,proper_noun,the delighted (Kumara) installed him too. Hence he should be worshipped always particularly on the C...,Part 2,Page 298,22.4,Cha
Studies,28,0.8,Name/epithet requiring verification,proper_noun,"king never allowed anyone to propitiate deities or adore them. Neither Yajfia, nor Homa, nor Vedic S...",Part 16,Page 346,22.4,S
Svargadvira,28,0.8,Name/epithet requiring verification,divine_epithet,"hari, 149 Sudanana, 145 Sugriva, 208, 211 Sun•god, 20 I, 202 Siita, 140 Svan,akhani, 167, 170 Svarga...",Part 7,Page 369,22.4,S
Skantla,27,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"578 Skantla Puni1,1.a 28. All desires become realized whatever may be wished for. The deity accords ...",Part 20,Page 217,21.6,S
Subhadri,27,0.8,Name/epithet requiring verification,divine_epithet,"i'lclmrtas and cool waters perfumed with flowers and camphor. They should fan the Lotus-eyed Lord, S...",Part 5,Page 211,21.6,S
Subdue,27,0.8,Name/epithet requiring verification,divine_epithet,"ime~a, Kanha etc. You are the forms of Kala such as Kr~r:ia etc. Be pleased and change your form. Su...",Part 19,Page 89,21.6,S
Srinivisa,26,0.8,Name/epithet requiring verification,divine_epithet,",i:iu, to the incomprehensible one, to the witness of the intellect (of all). Obeisance to you~ to S...",Part 8,Page 349,20.8,S
Sama,26,0.8,Name/epithet requiring verification,divine_epithet,"21. I S-24 173 15. You are Buddhi and I am Rija-Rija (i.e. Supreme sove- reign, Kubera?). You are Sa...",Part 3,Page 177,20.8,Sa
Sari,26,0.8,Name/epithet requiring verification,divine_epithet,"untainous region (nc-ar the source of Yamun.i). 221. Savan)i, the highly t""stct•mf""d son of Chaya Sa...",Part 19,Page 94,20.8,Sa
Sastras,26,0.8,Name/epithet requiring verification,divine_epithet,"son. On being told thus, Lord Rama said to those sages. Rama said: 33-39. 0 pious believers (in Sast...",Part 8,Page 135,20.8,Sa
Sara,26,0.8,"Related to: Reed bed, birthplace of Kārttikeya",divine_epithet,"arned Guha was crowned as the overlord of goblins, ghosts and van1pires on the banks of the river Sa...",Part 2,Page 457,20.8,Sa
Sphere,26,0.8,Name/epithet requiring verification,proper_noun,spot is very sacred and extremely wonderful. It is a favourite of Visvesvara in the entire Cosmic Sp...,Part 10,Page 234,20.8,S
Sripati,26,0.8,Name/epithet requiring verification,divine_epithet,VifJ)U. Bath in this water surpasses the valedictory bath to be taken after ten horse-sacrifices. Sr...,Part 15,Page 235,20.8,S
Srivatsa,26,0.8,Name/epithet requiring verification,divine_epithet,in your hand. Bow to the lord marked and adorned with Kaustubha jewel; obeisance to the lord with Sr...,Part 8,Page 349,20.8,S
Chaya,26,0.8,Name/epithet requiring verification,divine_epithet,"all sins. He shall go to the great region of Vi,9u. CHAPTER TWO HUNDRED SIXTYI'HREE Greatness of Cha...",Part 20,Page 257,20.8,Cha
Seers,26,0.8,Name/epithet requiring verification,divine_epithet,"ance unto that unmanifest one, identical with all the Devas, the omnicient one, the Lord of Kavis (S...",Part 18,Page 220,20.8,Se
Sadisiva,26,0.8,Name/epithet requiring verification,divine_epithet,"als, fear from poison, ailments and the distress due to malignant Planets. Orn, obeisance to Lord Sa...",Part 9,Page 345,20.8,Sa
Srutadeva,34,0.6,Name/epithet requiring verification,proper_noun,"3 Sraddha, 304 Sriddhadeva, 317 sn. 133, 265, 157 Sndami, 283 Sn""'IQli,a, 229 Sriranga, 30 I Srutade...",Part 7,Page 375,20.4,S
CHAP,29,0.7,Name/epithet requiring verification,divine_epithet,"r. He who makes this juicy stuff, may wish for anything. I will grant that man all he wishes for. CH...",Part 6,Page 243,20.3,Cha
Satarudriya,25,0.8,Name/epithet requiring verification,proper_noun,"bath in accor- dance with the injunctions, worships Siddhanatha and repeat- edly recites the Mantra ...",Part 20,Page 309,20.0,Sa
Salagrama,25,0.8,Name/epithet requiring verification,divine_epithet,"by those of sages. 0 Madhavi, I shall describe the chief ones among these accu- rately. Listen: Sala...",Part 4,Page 15,20.0,Sa
Suktas,25,0.8,Name/epithet requiring verification,divine_epithet,"at the time of Sraddha): Various eulogies of gods Brahma, Vi,1,1u, Arka (Sun) and Rudra and Vedic Su...",Part 20,Page 356,20.0,S
Sahya,25,0.8,Name/epithet requiring verification,divine_epithet,"ths passed by, when you continued to be vicious. 29. In the tenth birth you were a hunter on the Sah...",Part 7,Page 83,20.0,Sa
Sahara,25,0.8,Name/epithet requiring verification,proper_noun,"e Sabari of firm resolve, entered the blazing fire and was reduced to ash in a moment. 47. That Saha...",Part 9,Page 374,20.0,Sa
Superiority,25,0.8,Name/epithet requiring verification,divine_epithet,"D.v.7.1-11 Brahmlsaid: CHAPTER SEVEN Superiority of Jlti Flower 223 1. 0 Lord of Devas, recount the ...",Part 6,Page 234,20.0,S
Catch,25,0.8,Name/epithet requiring verification,divine_epithet,"ife)."" 31-38. On hearing these words of Goddess Mahakali that king of Daityas blazed with fury: ""Cat...",Part 11,Page 223,20.0,Cha
SkandaPurlna,24,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,248 SkandaPurlna • 54-56. The sacrificial fire should be kindled and the rites per- taining to the F...,Part 6,Page 259,19.200000000000003,S
Simantini,24,0.8,Name/epithet requiring verification,divine_relation,sons and attained the greatest region of Sarhbhu. 75. The eminent king Candraitgada and the queen Si...,Part 9,Page 359,19.200000000000003,S
Suvan,24,0.8,Name/epithet requiring verification,proper_noun,the Linga nam- edAgastyesa worshipped by him on the banks of Suvaroamukhari. Enjoying the sight of S...,Part 4,Page 37,19.200000000000003,S
Suvar,24,0.8,Name/epithet requiring verification,divine_epithet,"ures, 0 my lord, 0 blessed one, 0 highly intelligent one, listen to my words. 25. On the banks of Su...",Part 4,Page 122,19.200000000000003,S
Sivasarman,24,0.8,Name/epithet requiring verification,divine_epithet,"without or within, I do not know any other omnipresent being except you. 76. After saying this, 0 Si...",Part 10,Page 203,19.200000000000003,S
Sirasvata,24,0.8,Name/epithet requiring verification,divine_epithet,"the king at their head, went to their respective places, abiding by his order. 90. The Brihmar,a Sir...",Part 9,Page 329,19.200000000000003,S
Sabara,24,0.8,Name/epithet requiring verification,sacred_place,"e had been accompanied by some servants too. 13. In the course of hunting his servant, a certain Sab...",Part 9,Page 372,19.200000000000003,Sa
Seller,32,0.6,Name/epithet requiring verification,proper_noun,Santarsana 201 san1ma·209ff Satdchanlgabila 39 Santhad.ja 99 Sankhatirtha 197 Slrameyldana 77 Seller...,Part 4,Page 241,19.2,Se
Camel,23,0.8,Name/epithet requiring verification,divine_epithet,"thousand verses '187 topics 287 types of listening 289 Shnda.Amfpa Uddhava278,279,280,286 Up (Camel)...",Part 6,Page 315,18.4,Cha
Sistras,23,0.8,Name/epithet requiring verification,divine_epithet,from the path of piety) and was specially conversant with traditions and was an expert in all the Si...,Part 8,Page 139,18.4,S
Sunanda,23,0.8,Name/epithet requiring verification,divine_epithet,"7 Siidras, 114 Siidra women, 114 sugarcane, 24 r.ugarcane stump. JO, I 04 Sun,96 Sun-god, 95 Sunanda...",Part 7,Page 365,18.4,S
Suspicious,23,0.8,Name/epithet requiring verification,divine_epithet,ng beings is not beneficial. It is that soul that alone protects the three worlds through piety. Sus...,Part 9,Page 222,18.4,S
SkandaPurl,23,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"242 SkandaPurl(,a 2 He (the devotee) should get a replica made of the Lord of Devu. It should be nam...",Part 5,Page 251,18.4,S
Capricorn,30,0.6,Name/epithet requiring verification,proper_noun,y means of a thousand holy baths during the holy months of Migha when the Sun is in the Zodiac of Ca...,Part 8,Page 368,18.0,Cha
Sota,22,0.8,Name/epithet requiring verification,divine_epithet,"ing to it. 0 Sota, tell us the qualification of its expounder as well as of the listener now. Sri So...",Part 6,Page 297,17.6,S
Stuck,22,0.8,Name/epithet requiring verification,divine_epithet,he shone brilliantly with three folds over her navel. CHAPTER ELEVEN Maht1iisura Slain: His Head Stu...,Part 3,Page 78,17.6,S
Setumidhava,22,0.8,Name/epithet requiring verification,divine_epithet,"devoutly bowing down to the lord, he should take the formal permission and go to the presence of Set...",Part 8,Page 359,17.6,Se
Srisaila,22,0.8,Name/epithet requiring verification,sacred_place,"274 Skanda Puril1J,a 29. Fortunately you reached Srigiri (Mt. Srisaila) and exhausted completely cir...",Part 9,Page 283,17.6,S
Caturdasi,22,0.8,Name/epithet requiring verification,divine_epithet,"e case of even learned men. 24. Hence I worship the Lord, the preceptor of the universe, on the Catu...",Part 9,Page 282,17.6,Cha
Candresvara,22,0.8,Name/epithet requiring verification,divine_epithet,Greatness of Ca1:ujisvara 742 341. Greatness of God Vighnarija of Asapura 742 342. Greatness of Cand...,Part 20,Page 13,17.6,Cha
Sangamesvara,21,0.8,Name/epithet requiring verification,divine_epithet,ra. Those men who take their bath at the confluence well-known throughout the world and view Lord Sa...,Part 20,Page 237,16.8,Sa
Sickly,21,0.8,Name/epithet requiring verification,divine_epithet,glorified as the Gotra-deity. The Brihmai:ias born in this family are devoted to Sruti and Smrti. Si...,Part 9,Page 237,16.8,S
Sthala,21,0.8,Name/epithet requiring verification,divine_epithet,". In Treta , it is full of gold (golden). In Ova.para it is full of silver (silvery). In Kali this S...",Part 20,Page 336,16.8,S
